,bleu,preds,labels
10,0.2109863367679764,"['a secluded VIP area where you can dance in an elevated room with an open section', 'a soy mate latte with a splash of any of the n', 'a sushi spot in a shopping center!! Something you see just all the time. All', 'a swanky', 'a HUGE portion', 'a video to tutor you how to eat or order, there is a video to', 'a no-nonsense style', 'cockroach', 'a sour taste', 'a professional babysitting service at the restaurant. The restrooms are kid friendly also', 'a very nice touch']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
11,0.20949474915126629,"['a secluded VIP area where you can dance in an elevated room with an open section', 'a vegan pumpkin whoopie pie is just so damn good!', 'a sushi spot in a shopping center!! Something you see just all the time. All', 'a cosy lounge area', 'a HUGE portion', 'a video to tutor you how to eat or order, there is a video to', ""a no-nonsense style. They don't do almond or soy here because they"", 'cockroach', 'a smoky', 'a professional babysitting service at the restaurant. Wanna drink a beer without', 'a very reasonable price']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
12,0.20173449284976364,"['a secluded VIP area where you can dance in an elevated room with an open section', 'a vegan pumpkin whoopie pie is just so damn good!', 'a sushi spot in a shopping center!! Something you see just all the time. All', 'a lounge area behind. So you can take your drink in the lounge and kick back.', 'a HUGE portion', 'a video to tutor you how to eat or order, there is a video to', ""a no-nonsense style. They don't do almond or soy here because they"", 'cockroach', 'a smoky', 'a professional babysitting service at the restaurant. Wanna drink a beer without', 'a very reasonable price']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
13,0.0655439472723933,"['a secluded VIP area where you can dance in an elevated room with an open section', 'a vegan pumpkin whoopie pie is just so damn good!', 'a sushi spot in a shopping center!! Something you see just all the time. The', 'a lounge area behind.', 'a HUGE portion', 'a simple menu and yet filling with tasty foods', ""a no-nonsense style. They don't do almond or soy here because they"", 'cockroach', 'a sexy', 'a professional babysitting service at the restaurant. Wanna drink a beer without', 'a very reasonable price']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
14,0.03520514029738756,"['a secluded VIP area where you can dance in an elevated room with an open section', 'a vegan pumpkin whoopie pie is just so damn good', 'a sushi spot in a shopping center!! Something you see just all the time. The', 'a lounge area behind.', 'a HUGE portion', 'a simple menu and yet filling with tasty foods', ""a no-nonsense style. They don't do almond or soy here because they"", 'cockroach', 'a sexy', '• kid friendly', 'a very reasonable price']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
15,0.03299907124056494,"['a secluded VIP area where you can dance in an elevated room with an open section', '• vegan pumpkin whoopie pie', 'celebrate the fusion of the sashimi and the sushi', 'a lounge area behind.', 'a HUGE portion', 'love its simplicity and yet fill with tasty foods', ""a no-nonsense style. They don't do almond or soy here because they"", 'cockroach', 'love the ambiance', 'celebrates the diversity of the family', 'celebrates its Mexican heritage with a tapas menu']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
16,0.0,"['celebrates its twelfth birthday with a special VIP area where you can dance', 'celebrates the diversity of the city', 'celebrates the diversity of the zodiac sign', '• meditative', 'a HUGE portion', 'celebrates its simplicity', '• a skateboard deck', '• seating covers to keep your jackets from getting smelly is a nice touch. •', 'love the ambiance', 'celebrates the diversity of its people', 'celebrate tapas meals']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
17,0.0,"['celebrates its twelfth birthday on saturday nights', 'celebrates the diversity of the human body', 'celebrates the diversity of the zodiac sign', '• meditative', 'celebrate', 'celebrates its simplicity', '• the integrity of the original latte, cappuccino or what have you.', '• seating covers to keep your jackets from getting smelly', 'love the music', 'celebrates the diversity of its people', 'celebrate tapas meals']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
18,0.0,"['celebrates its twelfth birthday on saturday nights', 'celebrate the diversity of the human body', 'celebrates the diversity of the zodiac sign', '• aromatherapy', 'celebrate', 'celebrates its simplicity', '• the integrity of the original latte, cappuccino or what have you.', '• seating covers to keep your jackets from getting smelly', 'love the music', 'celebrates the diversity of its people', 'celebrate tapas meals']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
19,0.0,"['celebrates its twelfth birthday with a special VIP area where you can dance', 'celebrate the diversity of the human body', 'celebrates the zodiac sign', '• aromatherapy', 'celebrate', 'celebrate the simplicity of its menu', '• the integrity of the original latte, cappuccino or what have you.', '• seating covers to keep your jackets from getting smelly', 'love the female vocalist on 9/8/17', 'celebrates the diversity of its people', 'celebrate tapas meals']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
20,0.0,"['celebrates its twelfth birthday with a special VIP area where you can dance', 'celebrate the diversity of the human body', 'celebrates the zodiac sign', '• aromatherapy', 'celebrate', 'celebrate simplicity', '• a skateboard deck', '• seating covers to keep your jackets from getting smelly', 'love the female vocalist on 9/8/17', 'celebrate diversity with healthy options', 'celebrate tapas meals']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
21,0.051693713280143785,"['celebrate with a nightclub on Saturday nights', 'celebrate the diversity of the human spirit with a vegan pumpkin whoopie pie', 'celebrates the zodiac sign', 'celebrates the life and work of yogi', 'celebrate', 'celebrate simplicity', 'celebrate their', '• seating covers to keep your jackets from getting smelly', 'love the female vocalist on 9/8/17', 'celebrate diversity with healthy options', 'celebrate happy hour tapas meals']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
22,0.052704181249957884,"['celebrate with a nightclub on Saturday nights', 'celebrate the diversity of the culinary experience at a vegan pumpkin whoopie pie', 'celebrates the zodiac sign', 'celebrates the life and work of yogi', 'celebrate', 'celebrate simplicity', 'celebrate their love with a location in Seoul, South Korea', '• seating covers to keep your jackets from getting smelly. Seat covers to keep your jacket', 'love the female vocalist on 9/8/17', 'celebrate diversity with healthy options', 'celebrate happy hour tapas meals']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
23,0.05339102144720733,"['celebrate with a nightclub on Saturday nights', 'celebrate the diversity of the culinary experience at a vegan pumpkin whoopie pie', 'celebrates the zodiac sign', 'celebrates the life and work of yogi', 'celebrate', 'celebrate simplicity', 'celebrate their love with a location in Seoul, South Korea.', '• individual hot pot and soup base. The sauce station is extensive and DIY. The sauce station', 'love the female vocalist on 9/8/17', 'celebrate diversity with healthy options like their kid meals.', 'celebrate happy hour tapas meals']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
24,0.05219267719546694,"['celebrate with a nightclub on Saturday nights', 'celebrate their vegan pumpkin whoopie pie with a splash of any of the nutty', 'celebrates the traits of their cosmic sign.', 'celebrates the spiritual experience', 'celebrate', 'celebrate simplicity', 'celebrate their love with a location in Seoul, South Korea.', '• individual hot pot and soup base. The sauce station is extensive and DIY. The sauce station', 'love the female vocalist on 9/8/17', 'celebrate diversity with healthy options like their kid meals.', 'celebrate happy hour tapas meals']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
25,0.11843863778153609,"['celebrate their nightclub on Saturday nights is amazing!', 'celebrate their vegan pumpkin whoopie pie with a splash of any of the nutty', 'celebrates the traits of their cosmic sign.', 'celebrate with a drink at the bar.', 'celebrate', 'celebrate simplicity', 'celebrate their love with a location in Seoul, South Korea.', '• a sauce station is extensive and it’s DIY. The sauce station is extensive and', 'love the female vocalist on 9/8/17', 'celebrate their kid friendly restaurant. They have a professional babysitting service at the restaurant', 'celebrate happy hour tapas meals']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
26,0.11950263968806896,"['celebrate their nightclub on Saturday nights is amazing!', 'celebrate their vegan pumpkin whoopie pie with a splash of any of the nutty', 'celebrates the traits of their cosmic sign.', 'celebrate with a drink from the lounge area behind.', 'loves', 'celebrate simplicity', 'celebrate their love with a location in Seoul, South Korea.', '• a sauce station is extensive and it’s DIY. The sauce station is extensive and', 'love the female vocalist on 9/8/17', 'celebrate their kid friendly restaurant. They have a professional babysitting service at the restaurant', 'celebrate happy hour tapas meals']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
27,0.11582044486819756,"['celebrate their nightclub on Saturday nights is amazing!', 'celebrate their vegan pumpkin whoopie pie with a splash of any of the nutty', 'celebrates the traits of their cosmic sign.', 'celebrate with a drink from the lounge area behind.', 'loves', 'celebrate simplicity with tasty foods', 'celebrate their love with a location in Seoul, South Korea.', '• a sauce station is extensive and it’s DIY. The sauce station is extensive and', 'love the female vocalist on 9/8/17', 'celebrate their kid friendly restaurant. They have a professional babysitting service at the restaurant', 'celebrate happy hour tapas meals']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
28,0.11582044486819756,"['celebrate their nightclub on Saturday nights is amazing!', 'celebrate their vegan pumpkin whoopie pie with a splash of any of the nutty', 'celebrates the traits of their cosmic sign.', 'celebrate with a drink from the lounge area behind.', 'loves', 'celebrate simplicity with tasty foods', 'celebrate their love with a location in Seoul, South Korea.', '• a sauce station is extensive and it’s DIY. The sauce station is extensive and', 'love the female vocalist on 9/8/17', 'celebrate their kid friendly restaurant. They have a professional babysitting service at the restaurant', 'celebrate happy hour tapas meals']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
29,0.11574059345421708,"['celebrate their nightclub on Saturday nights is amazing!', 'celebrate their vegan pumpkin whoopie pie with a splash of any of the nutty', 'celebrates the traits of their cosmic sign.', 'celebrate with a drink from the lounge area behind.', 'loves', 'celebrate simplicity with tasty foods.', 'celebrate their love with a location in Seoul, South Korea.', '• a sauce station is extensive and it’s DIY. The sauce station is extensive and', 'love the female vocalist on 9/8/17', 'celebrate their kid friendly restaurant. They have a professional babysitting service at the restaurant', 'celebrate happy hour tapas meals']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
30,0.050429223511058635,"['celebrate their nightclub on Saturday nights is amazing!', 'celebrate their vegan pumpkin whoopie pie with a splash of any of the nutty', 'celebrates the traits of their cosmic sign.', 'celebrate with a drink from the lounge area behind.', 'loves', 'celebrate simplicity with tasty foods.', 'celebrate their love with a location in Seoul, South Korea.', '• a sauce station is extensive and it’s DIY. The sauce station is extensive and', 'love the female vocalist on 9/8/17', 'celebrates diversity in its kid friendly restaurant.', 'celebrate happy hour tapas meals']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
31,0.03040203709770419,"['celebrates its gay heritage.', 'celebrate the holidays with the sports themed wooden baseball stadium seats for waiting.', 'elevate your watering hole into their local watering hole ever since. their happy hour special is', 'inspire paddle cruise', 'Promoted by the presence of an underage pool.', 'passionately', 'innovate the way you order and every bite was great!', 'passionately passionately committed to delivering the best tasting burger in the Indy area', 'celebrate their family-run donut shop that also sells lottery tickets/ scratchers and', 'elevate your hookah experience with a variety of hookah flavors', 'innovate fast']","[['One night they had a special event where customers got to pet a baby alligator, hold an anaconda and see a guy breathe fire and walk on glass. They had live music.'], ['On the weekends kids can experience ""Mark the Balloon Guy"". They have stuffed animal/puppets for sale at the front.'], ['They offer life size beer pong at their outside patio. They have a pool table. They recently added arcade games, such as nfl blitz 99 and madden 15.'], ['They are close to a dock area where customers can board paddle cruises.'], ['They are a karaoke venue.'], ['They offer a view of a river walk.'], ['None'], ['None'], ['They sells lottery tickets/ scratchers.'], ['They offer events such as a hypnosis show, drag show, karaoke night, or QuizO. They offer entertainment.'], ['None']]"
32,0.04145148615027503,"['celebrate the diversity of its community.', 'celebrate the holidays with the sports themed wooden baseball stadium seats for waiting.', 'elevate your watering hole into our local watering hole ever since. their happy hour special is', 'inspire paddle cruise', 'passionate about their own food and a variety of milk teas. The food was extremely disappointing', 'passionately crafted cocktails', 'innovate the way you order and every bite was delicious!', 'passionately passionately committed to delivering the best tasting burger in the Indianapolis area.', 'celebrate their family-run donut shop that also sells lottery tickets/ scratchers and', 'passionate by their events, there is always some kind of entertainment going on, or QuizO', 'innovate fast']","[['One night they had a special event where customers got to pet a baby alligator, hold an anaconda and see a guy breathe fire and walk on glass. They had live music.'], ['On the weekends kids can experience ""Mark the Balloon Guy"". They have stuffed animal/puppets for sale at the front.'], ['They offer life size beer pong at their outside patio. They have a pool table. They recently added arcade games, such as nfl blitz 99 and madden 15.'], ['They are close to a dock area where customers can board paddle cruises.'], ['They are a karaoke venue.'], ['They offer a view of a river walk.'], ['None'], ['None'], ['They sells lottery tickets/ scratchers.'], ['They offer events such as a hypnosis show, drag show, karaoke night, or QuizO. They offer entertainment.'], ['None']]"
33,0.0,"['passionate about their events and live music.', 'celebrate the holidays at its best. The windows are decorated with the sports team seats for waiting.', 'elevate your watering hole into our local watering hole ever since. their happy hour special is', 'inspire paddle cruise options close to the dock area since we just needed some quick lunch options close to', 'Promote your experience.', 'passionately passionately passionately about every bite of the shrimp.', 'innovate the way we order food.', 'passionately passionately committed to quality ingredients', 'innovate fast food with boba lottery tickets scratchers and boba alongside danish', 'elevate your hookah experience with a variety of hookah flavors', 'innovate fast']","[['One night they had a special event where customers got to pet a baby alligator, hold an anaconda and see a guy breathe fire and walk on glass. They had live music.'], ['On the weekends kids can experience ""Mark the Balloon Guy"". They have stuffed animal/puppets for sale at the front.'], ['They offer life size beer pong at their outside patio. They have a pool table. They recently added arcade games, such as nfl blitz 99 and madden 15.'], ['They are close to a dock area where customers can board paddle cruises.'], ['They are a karaoke venue.'], ['They offer a view of a river walk.'], ['None'], ['None'], ['They sells lottery tickets/ scratchers.'], ['They offer events such as a hypnosis show, drag show, karaoke night, or QuizO. They offer entertainment.'], ['None']]"
