,bleu,preds,labels
10,0.0,"[""I've been to this nightclub for years and have been a regular here for years"", ""I've been here twice and have been a regular here for years."", ""I'm not a fan of the sashimi, but I've been"", '- a little bit of self care and indulgence for when you want to relax and', ""- a lil pricy (not horrible for SB) but it's"", ""I've been to the babs for years and have never had a problem with"", 'La Colombe is a great place to go for a quick coffee and a', 'Urban Shabu is a good place to go for a quick meal.', 'The music was great.', 'I love this place. I love the concept of it. I love the concept of it.', 'I love Besito!']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
11,0.0,"[""I've been to this nightclub for years and have never been disappointed. I've"", ""I've been here twice and have been a regular here for years."", ""I'm not a fan of the sashimi, but I've been"", '- a little bit of self care and indulgence for when you want to relax and', ""- a lil pricy (not horrible for SB) but it's"", ""I've been to the babs for years and have never had a problem with"", 'La Colombe is a great place to go for a quick coffee and a', 'Urban Shabu', 'The music was great.', 'I love this place. I love the concept of it. I love the concept of it.', 'I love Besito!']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
12,0.0,"[""I've been to this nightclub for years and have never been disappointed. I've"", ""I've been here twice and have been a regular here for years."", ""I'm not a fan of the sashimi, but I've been"", '- a little bit of self care and indulgence for when you want to relax and', ""- a lil pricy (not horrible for SB) but it's"", ""I've been to the babs for years and have never had a problem with"", 'La Colombe is a great place to go for a quick coffee and a', 'Urban Shabu', 'The music was great.', 'I love this place.', 'I love Besito!']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
13,0.0,"[""I've been to this nightclub for years and have never been disappointed. I've"", ""I've been here twice and have been a regular here for years."", ""I'm not a fan of the sashimi, but I've been"", 'a bit of self care and indulgence', ""- a lil pricy (not horrible for SB) but it's"", ""I've been to the babs for years and have never had a problem with"", 'La Colombe is a great place to go for a quick coffee and a', 'Urban Shabu', 'The music was great.', 'I love this place.', 'I love Besito!']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
14,0.0,"[""I've been to this nightclub for years and have never been disappointed."", ""I've been here twice and have been a regular here for years."", ""I'm not a fan of the sashimi, but I've been"", 'a bit of self care and indulgence', ""- a lil pricy (not horrible for SB) but it's"", ""I've been to the babs for years and have never had a problem with"", 'La Colombe is a great place to go for a quick bite to eat', 'Urban Shabu', 'The music was great.', 'I love this place.', 'I love Besito!']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
15,0.0,"[""I've been to this nightclub for years and have never had a bad experience."", ""I've been here twice and have been a regular for over a year."", ""I'm not a fan of the sashimi, but I've been"", 'a bit of self care and indulgence', '- a lil pricy', ""I've been to the babs for years and have never had a problem with"", 'La Colombe is a great place to go for a quick bite to eat', 'Urban Shabu', 'The music was great.', 'I love this place.', 'I love Besito!']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
16,0.0,"[""I've been to this nightclub for years and have never had a bad experience."", ""I've been here twice and have been a regular for over a year."", ""I'm not a fan of the sashimi, but I've been"", 'a bit of self care and indulgence', '- a lil pricy', ""I've been to the babs for years and have never had a problem with"", 'La Colombe is a great place to go for a quick bite to eat', 'Urban Shabu', 'The music was great.', 'I love this place.', 'I love Besito!']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
17,0.0,"[""I've been to this nightclub for years and have never had a bad experience."", ""I've been here twice and have been a regular for over a year."", ""I'm not a fan of the sashimi, but I've been"", 'a bit of self care and indulgence', '- a lil pricy', ""I've been to the babs for years and have never had a problem with"", 'La Colombe is a great place to go for a quick bite to eat', 'Urban Shabu', 'The music was great.', 'I love this place.', 'I love Besito!']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
18,0.0,"[""I've been to this nightclub for years and have never had a bad experience."", ""I've been here twice and have been a regular for over a year."", ""I'm not a fan of the sashimi, but I've been"", 'a bit of self care and indulgence', '- a lil pricy', ""I've been to the babs for years and have never had a problem with"", 'La Colombe is a great place to go for a quick bite to eat', 'Urban Shabu', 'The music was great.', 'I love this place.', 'I love Besito!']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
19,0.0,"[""I've been to this nightclub for years and have never had a bad experience."", ""I've been here twice and have been a regular for over a year."", ""I'm not a fan of the sashimi, but I've been"", 'a bit of self care and indulgence', '- a lil pricy', ""I've been to the babs for years and have never had a problem with"", 'La Colombe is a great place to go for a quick bite to eat', 'Urban Shabu', 'The music was great.', 'I love this place.', 'I love Besito!']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
20,0.0,"[""I've been to this nightclub for years and have never had a bad experience."", ""I've been here twice and have never had a problem with the service."", ""I'm not a fan of the sashimi, but I'm"", 'a bit of self care and indulgence', '- a lil pricy', ""I've been to the babs for years and have never had a problem with"", 'La Colombe', 'Urban Shabu', 'The female vocalist was a sappy and sappy.', 'I love this place.', 'I love Besito']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
21,0.0,"[""I've been to this nightclub for years and have never had a bad experience."", ""I've been here twice and have never had a problem with the service."", ""I'm not a fan of the sashimi"", 'a bit of self care and indulgence', '- a lil pricy', ""I've been to the babs for years and have never had a problem with"", 'La Colombe', 'Urban Shabu', 'The female vocalist was a sappy and sappy.', 'I love this place.', 'I love Besito']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
22,0.0,"[""I've been to this nightclub for years and have never had a bad experience."", ""I've been here twice and have never had a problem with the service."", ""I'm not a fan of the sashimi"", 'a bit of self care and indulgence', '- a lil pricy', ""I've been to the babs for years and have never had a problem with"", 'La Colombe', 'Urban Shabu', 'The female vocalist was a sappy and sappy.', 'I love this place', 'I love Besito']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
23,0.0,"[""I've been to this nightclub for years and have never had a bad experience."", ""I've been here twice and have never had a problem with the service."", ""I'm not a fan of the sashimi"", 'a bit of self care and indulgence', '- a lil pricy', ""I've been to the babs for years and have never had a problem with"", 'La Colombe', 'Urban Shabu', 'The female vocalist was a sappy one.', 'I love this place', 'I love Besito']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
24,0.0,"[""I've been to this nightclub for years and have never had a bad experience."", ""I've been here twice and have never had a problem with the service."", ""I'm not a fan of the sashimi"", ""I'm a fan of the sexy atmosphere."", '- a lil pricy', ""I've been to the babs for years and have never had a problem with"", 'La Colombe', 'Urban Shabu', 'The female vocalist was a sappy one.', 'I love this place', 'I love Besito']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
25,0.0,"[""I've been to this nightclub for years and have never had a bad experience."", ""I've been here twice and have never had a problem with the service."", ""I'm not a fan of the sashimi"", ""I'm a fan of the sexy atmosphere"", '- a lil pricy', ""I've been to the babs for years and have never had a problem with"", 'La Colombe', 'Urban Shabu', 'The female vocalist was a sappy one.', 'I love this place', 'I love Besito']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
26,0.0,"[""I've been to this nightclub for years and have never had a bad experience."", ""I've been here twice and have never had a problem with the service."", ""I'm not a fan of the sashimi"", ""I'm a fan of the sexy atmosphere"", '- a lil pricy', ""I've been to the babs for years and have never had a problem with"", 'La Colombe', 'Urban Shabu', 'The female vocalist was a sappy one.', 'I love this place', 'I love Besito']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
27,0.0,"[""I've been to this nightclub for years and have never had a bad experience."", ""I've been here twice and have never had a problem with the service."", ""I'm not a fan of the sashimi"", ""I'm a fan of the sexy atmosphere"", '- a lil pricy', ""I've been to the babs for years and have never had a problem with"", 'La Colombe', 'Urban Shabu', 'The female vocalist on 9/8/17 blew us away!', 'I love this place', 'I love Besito']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
28,0.0,"[""I've been to this nightclub for years and have never had a bad experience."", ""I've been here twice and have never had a problem with the service."", ""I'm not a fan of the sashimi"", ""I'm a fan of the sexy atmosphere"", '- a lil pricy', ""I've been to the babs for years and have never had a problem with"", 'La Colombe', 'Urban Shabu', 'The female vocalist on 9/8/17 blew us away!', 'I love this place', 'I love Besito']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
29,0.0,"[""I've been to this nightclub for years and have never had a bad experience."", ""I've been here twice and have never had a problem with the service."", ""I'm not a fan of the sashimi"", ""I'm a fan of the sexy atmosphere"", '- a lil pricy', ""I've been to the babs for years and have never had a problem with"", 'La Colombe', 'Urban Shabu', 'The female vocalist on 9/8/17 blew us away!', 'I love this place', 'I love Besito']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
30,0.0,"[""I've been to this nightclub for years and have never had a bad experience."", ""I've been here twice and have never had a problem with the service."", ""I'm not a fan of the sashimi"", ""I'm a fan of the sexy atmosphere"", '- a lil pricy', ""I've been to the babs for years and have never had a problem with"", 'La Colombe', 'Urban Shabu', 'The female vocalist on 9/8/17 blew us away!', 'I love this place', 'I love Besito']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
31,0.0,"[""I've been to Atomic Cowboy for years and have never had a bad experience"", 'Great food and service', 'upper deck', ""I'm not a fan of the slack food."", 'I have never been so disappointed in a karaoke venue in my entire life', 'Our daughter had the grilled shrimp', 'Great service', ""I'm a fan of the burgers"", ""I've been to this donut shop for years and have never had a bad experience"", ""I'm not a fan of hookahs"", ""I've only had the bahn mi sandwiches here, but they are really good.""]","[['One night they had a special event where customers got to pet a baby alligator, hold an anaconda and see a guy breathe fire and walk on glass. They had live music.'], ['On the weekends kids can experience ""Mark the Balloon Guy"". They have stuffed animal/puppets for sale at the front.'], ['They offer life size beer pong at their outside patio. They have a pool table. They recently added arcade games, such as nfl blitz 99 and madden 15.'], ['They are close to a dock area where customers can board paddle cruises.'], ['They are a karaoke venue.'], ['They offer a view of a river walk.'], ['None'], ['None'], ['They sells lottery tickets/ scratchers.'], ['They offer events such as a hypnosis show, drag show, karaoke night, or QuizO. They offer entertainment.'], ['None']]"
32,0.0,"[""I've been to Atomic Cowboy for years and have never had a bad experience"", 'Great food', 'upper deck', ""I'm not a fan of the slack food."", 'I have never been so disappointed in a karaoke venue in my entire life', 'Our daughter had the grilled shrimp', 'Great service', 'I am addicted to the French Onion Sauce and the plastic cheese sauce drenching', ""I've been to this donut shop for years and have never had a bad experience"", ""I'm not a fan of hookahs"", ""I've only had the bahn mi sandwiches here, but they are really good.""]","[['One night they had a special event where customers got to pet a baby alligator, hold an anaconda and see a guy breathe fire and walk on glass. They had live music.'], ['On the weekends kids can experience ""Mark the Balloon Guy"". They have stuffed animal/puppets for sale at the front.'], ['They offer life size beer pong at their outside patio. They have a pool table. They recently added arcade games, such as nfl blitz 99 and madden 15.'], ['They are close to a dock area where customers can board paddle cruises.'], ['They are a karaoke venue.'], ['They offer a view of a river walk.'], ['None'], ['None'], ['They sells lottery tickets/ scratchers.'], ['They offer events such as a hypnosis show, drag show, karaoke night, or QuizO. They offer entertainment.'], ['None']]"
33,0.0,"[""I've been to Atomic Cowboy for years"", 'Great service', 'upper deck', ""I'm not a fan of the slack food."", 'I have never been so disappointed in a karaoke venue in my entire life', 'Our daughter had the grilled shrimp', 'Great service', 'I am addicted to the French Onion Sauce and the plastic cheese sauce drenching', ""I've been to this donut shop for years and have never had a bad experience"", ""I'm not a fan of hookahs"", ""I've only had the bahn mi sandwiches here, but they are really good.""]","[['One night they had a special event where customers got to pet a baby alligator, hold an anaconda and see a guy breathe fire and walk on glass. They had live music.'], ['On the weekends kids can experience ""Mark the Balloon Guy"". They have stuffed animal/puppets for sale at the front.'], ['They offer life size beer pong at their outside patio. They have a pool table. They recently added arcade games, such as nfl blitz 99 and madden 15.'], ['They are close to a dock area where customers can board paddle cruises.'], ['They are a karaoke venue.'], ['They offer a view of a river walk.'], ['None'], ['None'], ['They sells lottery tickets/ scratchers.'], ['They offer events such as a hypnosis show, drag show, karaoke night, or QuizO. They offer entertainment.'], ['None']]"
34,0.0,"[""I've been to Atomic Cowboy for years"", 'Great service', 'upper deck', ""I'm not a fan of the slack food."", 'I have never been so disappointed in a karaoke venue in my entire life', 'Our daughter had the grilled shrimp', 'Great service', 'I am addicted to the French Onion Sauce and the plastic cheese sauce drenching', ""I've seen this place before"", ""I'm not a fan of hookahs"", ""I've only had the bahn mi sandwiches here, but they are really good.""]","[['One night they had a special event where customers got to pet a baby alligator, hold an anaconda and see a guy breathe fire and walk on glass. They had live music.'], ['On the weekends kids can experience ""Mark the Balloon Guy"". They have stuffed animal/puppets for sale at the front.'], ['They offer life size beer pong at their outside patio. They have a pool table. They recently added arcade games, such as nfl blitz 99 and madden 15.'], ['They are close to a dock area where customers can board paddle cruises.'], ['They are a karaoke venue.'], ['They offer a view of a river walk.'], ['None'], ['None'], ['They sells lottery tickets/ scratchers.'], ['They offer events such as a hypnosis show, drag show, karaoke night, or QuizO. They offer entertainment.'], ['None']]"
