,bleu,preds,labels
10,0.19823150212155285,"['– This is a great place if you like to go out for a night of dancing.', 'vegan pumpkin whoopie pie', 'good', 'there are symbolism and custom associations provided if you want to try them. Just ask the very knowledgeable Server.', '-its the price you pay for perfection', 'there is a video to tutor you how to.', 'La Colombe has just opened a location in Seoul. Yes. Korea.', ""has (had?) infestation problems in the past, but that's no excuse for Urban Shabu."", 'the female vocalist blew us away', 'kid friendly. They have a professional babysitting service at the restaurant.', '.com']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
11,0.20527881679469773,"['PINK is a great place if you like to go out for a night of dancing.', 'good place to hang out after a lovely trip to Philly Community Acupuncture', 'good', 'there are symbolism and custom associations provided if you want to try them. Just ask the very knowledgeable Server.', '', 'there is a video to tutor you how to.', 'La Colombe has just opened a location in Seoul. Yes. Korea.', ""has (had?) infestation problems in the past, but that's no excuse for Urban Shabu."", 'the female vocalist blew us away', 'kid friendly. They have a professional babysitting service at the restaurant.', '.com']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
12,0.0,"['', '', '', '', '', '', '', '', '', '', '']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
13,0.0,"['', '', '', '', '', '', '', '', '', '', '']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
14,0.0,"['', '', '', '', '', '', '', '', '', '', '']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
15,0.0,"['They have a secluded VIP area where you can dance in an elevated room with an open section to see out onto the dancefloor.', '', '', '', '', '', '', 'They have a huge cockroach they saw scampering up the wall less than 1 foot away from us.', '', '', 'Kids eat free.']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
16,0.09915229066155029,"['They have a secluded VIP area where you can dance in an elevated room with an open section to see out onto the dancefloor.', ""They have dairy-free options, since I'm lactose intolerant."", 'They have some of the best, reasonably priced sushi/sashimi around.', 'Located inside the West Market, this is a spiritual experience as there are symbolism and custom associations provided if you want to try them. Just ask the very knowledgeable Server.', 'They DELIVER Some honey on top??', 'They have a video to tutor you on how to eat or order.', ""They don't do almond or soy here because they believe in the integrity of the original latte, cappuccino or what have you. They believe in the integrity of the original latte, cappuccino or what have you."", 'They have a huge cockroach they saw scampering up the wall less than 1 foot away from them.', 'They have a female vocalist on 9/8/17 that blew us away.', 'They have a professional babysitting service at the restaurant.', 'They have the yummiest Mexican food at a very reasonable price.']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
17,0.12224701752471642,"['They have a secluded VIP area where you can dance in an elevated room with an open section to see out onto the dancefloor.', 'They have dairy-free options. The vegan pumpkin whoopie pie is just so damn good.', 'They have some of the best, reasonably priced sushi/sashimi around.', 'They have symbolism and custom associations provided if you want to try them.', 'They DELIVER Some honey on top??', 'They have a video to tutor you on how to eat or order.', ""They don't do almond or soy here because they believe in the integrity of the original latte, cappuccino or what have you."", 'They have a huge cockroach.', 'They have a female vocalist on 9/8/17 that blew us away.', 'They have a professional babysitting service at the restaurant.', 'They have the yummiest Mexican food at a very reasonable price.']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
18,0.11076424659478139,"['They have a secluded VIP area where you can dance in an elevated room with an open section to see out onto the dancefloor.', 'They have dairy-free options. The vegan pumpkin whoopie pie is just so damn good.', 'They have some of the best, reasonably priced sushi/sashimi around.', 'They have symbolism and custom associations provided if you want to try them.', 'They DELIVER Some honey on top??', 'They have a video to tutor you on how to eat.', ""They don't do almond or soy here because they believe in the integrity of the original latte, cappuccino or what have you."", 'They have a huge cockroach.', 'They have a female vocalist on 9/8/17.', 'They have a professional babysitting service at the restaurant.', 'They have the yummiest Mexican food at a very reasonable price.']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
19,0.10961711217947032,"['They have a secluded VIP area where you can dance in an elevated room with an open section to see out onto the dancefloor.', 'They have dairy-free options. The vegan pumpkin whoopie pie is just so damn good.', 'They have some of the best, reasonably priced sushi/sashimi around.', 'They have a lounge area behind. So you can take your drink in the lounge and kick back.', 'They have peanut butter - they DELIVERED Some honey on top? DELIVERED', 'They have a video to tutor you on how to eat.', ""They don't do almond or soy here because they believe in the integrity of the original latte, cappuccino or what have you."", 'They have a huge cockroach.', 'They have a female vocalist on 9/8/17.', 'They have a professional babysitting service at the restaurant.', 'They have the yummiest Mexican food at a very reasonable price.']","[['They have a nightclub on Saturday nights.'], ['Philly Community Acupuncture is on the top floor of the same building.'], ['One time a customer got a free calendar.'], ['They have a lounge area behind the bar. There are symbolism and custom associations provided.'], ['None'], [""If you're unsure how to eat or order, there is a video to tutor you how to.""], ['None'], ['None'], ['One day they had the best sounding band on Broadway.'], ['They have a professional babysitting service. They have a good selection of different size diapers in the restrooms.'], ['None']]"
